f_player_id,count,wins,date
135523833,7,6,2020-10-19
135523833,21,13,2020-10-20
135523833,30,22,2020-10-21
135523833,32,23,2020-10-22
135523833,7,3,2020-10-23
135523833,9,7,2020-10-26
135523833,1,1,2020-11-01
135523833,10,8,2020-11-02
135523833,3,3,2020-11-17
135523833,7,7,2020-11-18
135523833,15,12,2020-11-19
135523833,32,25,2020-11-21
135523833,34,24,2020-11-22
135523833,12,8,2020-11-23
135523870,9,5,2020-09-03
135523870,49,29,2020-09-04
135523870,13,10,2020-09-05
135523870,59,44,2020-09-06
135523870,3,2,2020-09-07
135523870,22,14,2020-09-08
135523870,16,7,2020-09-09
135523870,18,7,2020-09-10
135523870,18,11,2020-09-11
135523870,25,11,2020-09-12
135523870,19,11,2020-09-13
135523870,16,7,2020-09-14
135523870,15,11,2020-09-15
135523870,23,16,2020-09-16
135523870,20,14,2020-09-17
135523870,17,6,2020-09-18
135523870,33,19,2020-09-19
135523870,14,12,2020-09-20
135523870,20,7,2020-09-21
135523870,16,10,2020-09-22
135523870,16,6,2020-09-23
135523870,1,0,2020-09-24
135523870,29,18,2020-09-28
135523870,19,14,2020-09-29
135523870,17,11,2020-10-02
135523870,37,25,2020-10-03
135523870,21,11,2020-10-04
135523870,13,6,2020-10-16
135523870,17,14,2020-10-17
135523870,16,6,2020-10-18
135523870,20,11,2020-10-19
135523870,32,26,2020-10-20
135523870,30,18,2020-10-21
135523870,21,15,2020-10-22
135523870,10,8,2020-10-23
135523870,10,5,2020-10-24
135523870,8,5,2020-10-25
135523870,9,3,2020-10-27
135523870,7,6,2020-11-03
135523870,12,7,2020-11-04
135523870,27,18,2020-11-05
135523870,14,11,2020-11-06
135523870,46,32,2020-11-07
135523870,24,18,2020-11-08
135523870,5,3,2020-11-09
135523870,8,6,2020-11-10
135523870,42,31,2020-11-11
135523870,41,24,2020-11-12
135523870,44,31,2020-11-13
135523870,41,37,2020-11-14
135523870,60,45,2020-11-15
135523870,37,30,2020-11-16
135523870,36,25,2020-11-17
135523870,31,18,2020-11-18
135523870,34,21,2020-11-19
135523870,16,9,2020-11-20
135523870,8,4,2020-11-21
135523870,13,7,2020-11-22
135523870,16,11,2020-11-23
135523870,12,5,2020-11-24
135523870,19,16,2020-11-25
135523870,15,8,2020-11-29
135523870,6,3,2020-11-30
135523912,11,9,2020-09-02
135523912,18,13,2020-09-07
135523912,46,35,2020-09-08
135523912,43,27,2020-09-09
135523912,21,12,2020-09-10
135523912,30,22,2020-09-13
135523912,51,39,2020-09-14
135523912,24,15,2020-09-15
135523912,20,16,2020-09-16
135523912,15,9,2020-09-18
135523912,23,17,2020-09-19
135523912,6,4,2020-09-21
135523912,26,20,2020-09-24
135523912,67,46,2020-09-25
135523912,33,26,2020-09-26
135523912,37,28,2020-09-27
135523912,5,4,2020-09-28
135523912,15,10,2020-09-29
135523912,17,9,2020-09-30
135523912,22,14,2020-10-01
135523912,27,17,2020-10-05
135523912,16,14,2020-10-06
135523912,25,22,2020-10-07
135523912,19,18,2020-10-08
135523912,39,29,2020-10-09
135523912,26,19,2020-10-10
135523912,40,24,2020-10-11
135523912,19,12,2020-10-12
135523912,18,13,2020-10-13
135523912,60,44,2020-10-14
135523912,79,63,2020-10-15
135523912,3,3,2020-10-16
135523912,21,14,2020-10-17
135523912,29,15,2020-10-18
135523912,17,13,2020-10-19
135523912,9,6,2020-10-20
135523912,19,10,2020-10-21
135523912,6,2,2020-10-22
135523912,5,2,2020-10-23
135523912,5,3,2020-10-24
135523912,8,7,2020-10-25
135523912,5,2,2020-10-26
135523912,20,12,2020-10-27
135523912,20,13,2020-10-28
135523912,25,14,2020-10-29
135523912,2,2,2020-10-30
135523912,3,2,2020-10-31
135523912,14,12,2020-11-03
135523912,36,31,2020-11-04
135523912,14,5,2020-11-05
135523912,45,25,2020-11-06
135523912,35,22,2020-11-07
135523912,40,32,2020-11-08
135523912,38,22,2020-11-09
135523912,5,3,2020-11-10
135523912,14,9,2020-11-12
135523912,11,8,2020-11-13
135523912,7,3,2020-11-14
135523912,13,9,2020-11-17
135523912,18,11,2020-11-18
135523912,19,9,2020-11-19
135523912,20,10,2020-11-20
135523912,59,29,2020-11-29
135523912,27,20,2020-11-30
135523976,12,5,2020-09-03
135523976,16,10,2020-09-04
135523976,5,2,2020-09-06
135523976,4,4,2020-09-08
135523976,15,11,2020-09-09
135523976,29,21,2020-09-10
135523976,47,33,2020-09-11
135523976,47,31,2020-09-12
135523976,42,36,2020-09-13
135523976,29,12,2020-09-14
135523976,31,17,2020-09-15
135523976,49,34,2020-09-16
135523976,39,25,2020-09-17
135523976,14,8,2020-09-18
135523976,5,4,2020-09-19
135523976,47,31,2020-09-28
135523976,38,23,2020-09-29
135523976,44,33,2020-09-30
135523976,54,34,2020-10-01
135523976,12,7,2020-10-02
135523976,11,9,2020-10-13
135523976,22,12,2020-10-14
135523976,18,16,2020-10-28
135523976,10,7,2020-10-29
135523976,13,9,2020-10-30
135523976,15,12,2020-10-31
135523976,25,15,2020-11-01
135523976,18,14,2020-11-02
135523976,20,8,2020-11-05
135523976,9,7,2020-11-06
135523976,12,7,2020-11-07
135523976,16,7,2020-11-08
135523976,13,7,2020-11-09
135523976,23,10,2020-11-10
135523976,5,5,2020-11-11
135523976,20,10,2020-11-12
135523976,14,11,2020-11-13
135523976,16,8,2020-11-14
135523976,19,12,2020-11-24
135523976,61,33,2020-11-25
135523976,22,10,2020-11-26
135523976,19,12,2020-11-27
135523976,31,16,2020-11-28
135523976,4,3,2020-11-29
135524014,5,2,2020-09-03
135524014,23,16,2020-09-04
135524014,17,14,2020-09-05
135524014,23,12,2020-09-07
135524014,32,23,2020-09-18
135524014,8,3,2020-09-23
135524014,2,2,2020-09-24
135524014,6,4,2020-09-25
135524014,4,1,2020-10-01
135524014,28,21,2020-10-02
135524014,21,15,2020-10-03
135524014,16,11,2020-10-04
135524014,24,15,2020-10-05
135524014,10,5,2020-10-06
135524014,32,24,2020-10-07
135524014,29,18,2020-10-08
135524014,30,14,2020-10-09
135524014,12,7,2020-10-10
135524014,12,8,2020-10-15
135524014,20,17,2020-10-16
135524014,5,3,2020-10-17
135524014,1,0,2020-10-31
135524014,10,8,2020-11-03
135524014,5,4,2020-11-04
135524014,3,2,2020-11-18
135524014,8,7,2020-11-19
135524014,3,2,2020-11-21
135524014,24,18,2020-11-23
135524014,9,8,2020-11-24
135524014,20,14,2020-11-25
135524014,17,13,2020-11-26
135524014,4,4,2020-11-27
135524061,10,6,2020-09-03
135524061,7,3,2020-09-04
135524061,13,7,2020-09-05
135524061,23,13,2020-09-06
135524061,1,0,2020-09-07
135524061,1,1,2020-09-26
135524061,1,1,2020-09-27
135524061,7,6,2020-09-29
135524061,29,21,2020-09-30
135524061,1,1,2020-10-01
135524061,48,35,2020-10-05
135524061,22,20,2020-10-06
135524061,34,25,2020-10-07
135524061,30,17,2020-10-08
135524061,31,24,2020-10-09
135524061,10,8,2020-10-10
135524061,20,16,2020-10-11
135524061,8,7,2020-10-12
135524061,18,12,2020-10-13
135524061,22,15,2020-10-14
135524061,21,14,2020-10-15
135524061,2,0,2020-10-18
135524061,25,15,2020-10-19
135524061,21,16,2020-10-23
135524061,16,10,2020-10-29
135524061,15,12,2020-10-30
135524061,31,16,2020-10-31
135524061,32,20,2020-11-01
135524061,48,36,2020-11-02
135524061,1,1,2020-11-03
135524061,9,7,2020-11-05
135524061,1,0,2020-11-07
135524061,21,19,2020-11-08
135524061,38,26,2020-11-09
135524061,15,12,2020-11-10
135524061,6,6,2020-11-12
135524061,12,12,2020-11-13
135524061,18,14,2020-11-14
135524128,8,4,2020-09-02
135524128,10,7,2020-09-03
135524128,4,2,2020-09-04
135524128,9,6,2020-09-05
135524128,11,4,2020-09-06
135524128,5,3,2020-09-07
135524128,1,1,2020-09-14
135524128,33,26,2020-09-25
135524128,39,34,2020-09-26
135524128,19,15,2020-09-27
135524128,21,13,2020-09-28
135524128,38,26,2020-10-01
135524128,2,1,2020-10-02
135524128,8,5,2020-10-16
135524128,39,28,2020-10-17
135524128,36,25,2020-10-18
135524128,18,14,2020-10-19
135524128,19,15,2020-10-20
135524128,3,3,2020-10-21
135524128,7,6,2020-11-02
135524128,20,16,2020-11-03
135524128,15,11,2020-11-04
135524128,1,0,2020-11-05
135524128,17,11,2020-11-18
135524128,23,19,2020-11-19
135524128,29,23,2020-11-20
135524128,5,2,2020-11-24
135524128,11,7,2020-11-27
135524128,3,3,2020-11-28
135524164,9,6,2020-09-02
135524164,8,5,2020-09-03
135524164,4,3,2020-09-04
135524164,14,8,2020-09-05
135524164,13,8,2020-09-06
135524164,35,31,2020-09-07
135524164,21,15,2020-09-08
135524164,5,4,2020-09-09
135524164,5,4,2020-09-10
135524164,39,28,2020-09-11
135524164,21,15,2020-09-12
135524164,9,3,2020-09-13
135524164,24,14,2020-09-19
135524164,37,23,2020-09-20
135524164,41,34,2020-09-21
135524164,17,12,2020-09-22
135524164,2,2,2020-09-25
135524164,9,6,2020-09-27
135524164,12,8,2020-09-28
135524164,6,4,2020-10-09
135524164,15,11,2020-10-10
135524164,11,8,2020-10-11
135524164,12,6,2020-10-12
135524164,15,11,2020-10-13
135524164,7,6,2020-10-14
135524164,25,20,2020-11-02
135524164,7,4,2020-11-03
135524164,2,2,2020-11-05
135524164,7,3,2020-11-20
135524164,5,3,2020-11-22
135524164,8,5,2020-11-23
135524164,6,3,2020-11-24
135524164,3,2,2020-11-25
135524164,5,4,2020-11-26
135524164,8,7,2020-11-27
135524164,20,15,2020-11-28
135524164,8,6,2020-11-29
135524164,13,7,2020-11-30
135524229,40,30,2020-09-09
135524229,28,17,2020-09-10
135524229,16,8,2020-09-11
135524229,3,3,2020-09-12
135524229,1,1,2020-09-13
135524229,24,21,2020-09-22
135524229,22,18,2020-09-23
135524229,25,24,2020-09-24
135524229,4,1,2020-09-25
135524229,9,8,2020-09-26
135524229,2,1,2020-10-02
135524229,35,27,2020-10-03
135524229,38,25,2020-10-04
135524229,9,5,2020-10-06
135524229,1,1,2020-10-08
135524229,12,6,2020-10-18
135524229,12,7,2020-10-19
135524229,1,1,2020-10-20
135524229,9,8,2020-10-21
135524229,1,0,2020-10-22
135524229,14,13,2020-10-23
135524229,18,9,2020-10-24
135524229,13,12,2020-10-25
135524229,3,1,2020-10-26
135524229,13,9,2020-10-27
135524229,26,16,2020-10-28
135524229,43,34,2020-10-29
135524229,25,17,2020-10-30
135524229,48,40,2020-10-31
135524229,10,9,2020-11-01
135524229,9,8,2020-11-02
135524229,1,0,2020-11-05
135524229,11,9,2020-11-17
135524229,3,2,2020-11-18
135524229,2,2,2020-11-19
135524229,12,11,2020-11-24
135524229,11,8,2020-11-25
135524229,7,5,2020-11-27
135524229,10,8,2020-11-28
135524229,14,11,2020-11-29
135524229,8,5,2020-11-30
135525373,2,2,2020-09-03
135525373,33,23,2020-09-04
135525373,69,38,2020-09-05
135525373,10,5,2020-09-06
135525373,52,35,2020-09-07
135525373,19,14,2020-09-08
135525373,46,26,2020-09-09
135525373,27,14,2020-09-10
135525373,9,6,2020-09-11
135525373,2,1,2020-09-12
135525373,22,11,2020-09-19
135525373,15,11,2020-09-20
135525373,20,13,2020-09-21
135525373,9,6,2020-10-01
135525373,44,21,2020-10-02
135525373,29,17,2020-10-03
135525373,2,1,2020-10-04
135525373,5,2,2020-10-07
135525373,7,7,2020-10-08
135525373,2,1,2020-10-09
135525373,10,7,2020-10-11
135525373,10,3,2020-10-13
135525373,31,15,2020-10-16
135525373,9,8,2020-10-17
135525373,15,4,2020-11-03
135525373,15,10,2020-11-04
135525373,19,7,2020-11-23
135533777,2,1,2020-09-02
135533777,2,0,2020-09-03
135533777,1,1,2020-09-04
135533777,1,1,2020-09-05
135533777,2,0,2020-09-07
135533777,1,1,2020-09-08
135533777,1,1,2020-09-09
135533777,3,1,2020-09-10
135533777,5,2,2020-09-11
135533777,2,1,2020-09-14
135533777,1,1,2020-09-15
135533777,1,0,2020-09-18
135533777,2,0,2020-09-20
135533777,3,1,2020-09-21
135533777,2,2,2020-09-22
135533777,4,1,2020-09-23
135533777,1,0,2020-09-24
135533777,1,0,2020-09-25
135533777,2,2,2020-09-26
135533777,1,0,2020-09-27
135533777,1,0,2020-09-28
135533777,2,1,2020-09-30
135533777,1,1,2020-10-01
135533777,4,3,2020-10-02
135533777,3,2,2020-10-04
135533777,3,3,2020-10-05
135533777,6,2,2020-10-06
135533777,1,1,2020-10-07
135533777,1,1,2020-10-08
135533777,3,2,2020-10-09
135533777,4,2,2020-10-11
135533777,2,2,2020-10-12
135533777,6,2,2020-10-13
135533777,2,2,2020-10-14
135533777,1,1,2020-10-15
135533777,7,4,2020-10-18
135533777,3,3,2020-10-19
135533777,8,5,2020-10-20
135533777,3,3,2020-10-21
135533777,3,2,2020-10-22
135533777,4,2,2020-10-23
135533777,1,0,2020-10-25
135533777,3,1,2020-10-26
135533777,2,1,2020-10-27
135533777,1,1,2020-10-28
135533777,2,1,2020-10-29
135533777,2,2,2020-10-31
135533777,6,3,2020-11-01
135533777,3,1,2020-11-02
135533777,6,2,2020-11-04
135533777,1,1,2020-11-05
135533777,2,1,2020-11-06
135533777,3,3,2020-11-07
135533777,11,5,2020-11-08
135533777,7,4,2020-11-09
135533777,6,3,2020-11-10
135533777,4,1,2020-11-11
135533777,2,1,2020-11-12
135533777,2,1,2020-11-14
135533777,3,0,2020-11-26
135533777,3,1,2020-11-27
135533777,2,2,2020-11-29
135533777,1,1,2020-11-30
135548849,1,0,2020-09-13
135548849,5,2,2020-09-14
135548849,4,1,2020-09-20
135548849,3,1,2020-09-21
135548849,5,1,2020-09-29
135548849,1,0,2020-10-01
135548849,15,7,2020-10-02
135548849,1,1,2020-10-03
135548849,1,1,2020-10-09
135548849,4,2,2020-10-10
135575245,2,1,2020-09-27
135575695,1,0,2020-09-03
135575695,2,2,2020-09-05
135575695,12,9,2020-09-10
135575695,2,1,2020-09-11
135575695,4,1,2020-09-21
135575695,13,10,2020-09-24
135575695,5,1,2020-09-25
135575695,2,2,2020-09-26
135575695,3,3,2020-09-27
135575695,1,1,2020-09-28
135575695,2,1,2020-10-07
135598269,7,6,2020-09-05
135627698,2,1,2020-09-03
135627698,4,3,2020-09-06
135647161,3,1,2020-09-08
135647161,4,2,2020-09-09
135667079,7,4,2020-09-04
135711819,9,8,2020-09-09
135711819,37,25,2020-09-10
135711819,2,2,2020-09-11
135711819,8,5,2020-09-12
135711819,5,4,2020-09-13
135711819,19,11,2020-09-14
135711819,2,1,2020-09-27
135716037,2,1,2020-10-06
135716037,15,9,2020-10-08
135716037,9,4,2020-10-09
135716202,2,1,2020-09-06
135716202,3,2,2020-09-15
135716202,1,1,2020-09-16
135716202,2,2,2020-09-17
135716202,1,0,2020-09-18
135716202,4,3,2020-09-22
135716202,3,2,2020-09-24
135716202,1,0,2020-09-30
135716202,8,7,2020-10-03
135716202,3,1,2020-10-06
135716202,3,1,2020-10-09
135716202,2,1,2020-10-10
135716202,4,3,2020-10-11
135716202,16,8,2020-10-12
135716202,23,13,2020-10-13
135716202,6,3,2020-10-14
135716202,4,1,2020-10-15
135716202,10,3,2020-10-16
135716202,21,9,2020-10-17
135716202,1,0,2020-10-18
135716202,16,3,2020-10-19
135716202,26,12,2020-10-20
135716202,1,0,2020-11-14
135719755,2,1,2020-09-04
135723536,2,0,2020-09-24
135728556,15,11,2020-09-09
135733473,12,10,2020-09-04
135733473,9,8,2020-09-05
135733473,3,2,2020-09-06
135740883,1,1,2020-09-04
135740883,5,4,2020-09-05
135740883,1,1,2020-09-08
135740883,1,0,2020-09-09
135740883,2,1,2020-09-10
135742201,4,2,2020-09-04
135742201,1,0,2020-09-05
135742201,2,1,2020-09-12
135742201,1,0,2020-09-13
135742201,3,2,2020-09-14
135747147,12,11,2020-09-04
135747147,3,2,2020-09-05
135747147,6,5,2020-09-16
135813448,3,2,2020-10-02
135817657,1,1,2020-09-05
135817657,1,1,2020-09-18
135851446,1,0,2020-09-06
135851446,6,2,2020-09-07
135851446,9,6,2020-09-08
135851446,1,1,2020-09-09
135851446,2,2,2020-09-11
135851446,2,2,2020-09-14
135851446,1,1,2020-09-15
135851446,5,3,2020-09-20
135851446,2,1,2020-09-21
135851446,1,0,2020-09-25
135851446,3,1,2020-10-19
135851446,7,4,2020-10-21
135851446,20,14,2020-10-22
135851446,4,3,2020-10-23
135851446,5,5,2020-10-24
135851446,2,2,2020-10-26
135851446,4,4,2020-10-27
135851446,2,0,2020-10-28
135851446,4,4,2020-10-29
135851446,4,3,2020-10-30
135851446,1,0,2020-11-03
135851446,1,0,2020-11-04
135854060,2,2,2020-09-14
135854060,1,1,2020-09-19
135854060,2,1,2020-11-14
135854060,5,2,2020-11-21
135854060,1,1,2020-11-22
135854060,1,0,2020-11-23
135856198,3,3,2020-09-05
135863921,2,1,2020-09-05
135863921,3,1,2020-09-06
135863921,4,3,2020-09-08
135863921,4,3,2020-09-10
135863921,10,5,2020-09-11
135863921,6,4,2020-09-16
135863921,9,3,2020-09-17
135863921,10,7,2020-09-19
135863921,1,1,2020-09-20
135863921,1,0,2020-09-21
135863921,1,0,2020-09-22
135863921,2,2,2020-10-10
135863921,3,0,2020-11-02
135863921,5,3,2020-11-03
135863921,3,1,2020-11-04
135883590,2,2,2020-09-05
135895563,3,2,2020-09-05
135909394,10,5,2020-09-06
135909394,4,4,2020-09-07
135909394,1,1,2020-09-10
135909394,4,3,2020-09-12
135909394,2,2,2020-09-19
135909394,2,1,2020-09-28
135909394,1,1,2020-10-04
135909394,1,0,2020-11-07
135909394,6,5,2020-11-14
135909394,3,2,2020-11-18
135909394,2,0,2020-11-26
135909394,5,2,2020-11-29
135926969,4,4,2020-09-05
135949632,45,31,2020-09-06
135949632,28,18,2020-09-07
135949632,24,15,2020-09-08
135949632,132,77,2020-09-09
135949632,11,5,2020-09-10
135949632,2,2,2020-09-11
135949632,4,2,2020-09-16
135949632,1,1,2020-09-17
135978242,1,0,2020-09-19
135978242,3,2,2020-10-03
135978242,1,0,2020-10-04
135978242,2,1,2020-10-12
135978242,5,5,2020-10-13
135978242,9,3,2020-10-26
135978242,6,3,2020-11-18
136003149,72,47,2020-09-06
136003149,26,18,2020-09-07
136003149,52,32,2020-09-08
136003149,36,17,2020-09-10
136003149,88,62,2020-09-11
136003149,67,36,2020-09-12
136003149,57,38,2020-09-13
136003149,48,31,2020-09-14
136003149,47,13,2020-09-15
136003149,66,52,2020-09-16
136003149,15,9,2020-09-17
136003149,3,3,2020-09-18
136003149,2,1,2020-09-19
136003149,2,2,2020-11-03
136003149,117,76,2020-11-04
136016117,6,3,2020-09-11
136016117,2,2,2020-09-12
136016117,5,4,2020-09-15
136016117,3,2,2020-09-16
136016117,5,5,2020-09-17
136016117,2,2,2020-09-18
136016117,2,1,2020-09-19
136016117,6,6,2020-09-20
136016117,15,15,2020-09-21
136016117,2,2,2020-09-22
136016117,24,20,2020-09-23
136016117,27,19,2020-09-24
136016117,2,1,2020-09-26
136016117,13,9,2020-09-27
136016117,6,4,2020-10-01
136016117,1,0,2020-10-02
136016117,5,4,2020-10-07
136016117,2,0,2020-10-20
136016117,1,0,2020-10-26
136027305,4,3,2020-09-06
136027305,1,0,2020-09-22
136031879,4,3,2020-09-10
136031879,2,1,2020-09-11
136031879,3,1,2020-09-13
136031879,8,5,2020-09-20
136031879,7,4,2020-09-21
136031879,2,2,2020-09-22
136031879,1,1,2020-09-26
136031879,7,4,2020-10-15
136031879,4,3,2020-11-18
136031879,1,1,2020-11-19
136048475,2,2,2020-09-12
136048475,1,1,2020-09-14
136060283,19,9,2020-10-05
136060283,3,2,2020-10-07
136060283,1,1,2020-10-08
136060283,1,0,2020-10-09
136060283,3,2,2020-10-10
136060283,1,0,2020-10-11
136060283,3,2,2020-10-14
136060283,1,0,2020-10-15
136060283,9,5,2020-10-17
136060283,3,2,2020-10-18
136060283,2,2,2020-10-19
136060283,1,1,2020-10-21
136060283,1,0,2020-10-28
136060283,1,1,2020-11-22
136060283,2,1,2020-11-24
136060283,12,5,2020-11-25
136073540,3,3,2020-09-11
136073540,4,3,2020-09-12
136073540,1,1,2020-09-14
136080049,2,1,2020-09-13
136082556,4,1,2020-10-19
136082556,5,2,2020-11-06
136095409,2,1,2020-09-26
136095409,2,1,2020-09-27
136095409,2,1,2020-09-29
136095409,1,1,2020-09-30
136095409,3,3,2020-10-06
136095409,14,5,2020-11-16
136095409,8,4,2020-11-17
136095409,1,0,2020-11-22
136108262,2,1,2020-09-06
136108262,4,3,2020-09-07
136108262,1,0,2020-09-09
136108262,3,2,2020-09-11
136108262,1,1,2020-10-19
136110857,6,3,2020-09-07
136110857,1,1,2020-09-09
136110857,1,1,2020-09-24
136168903,4,3,2020-09-07
136168903,17,9,2020-09-08
136168903,6,2,2020-09-09
136174640,2,0,2020-11-16
136174640,2,2,2020-11-27
136189066,2,1,2020-09-17
136237815,4,0,2020-09-07
136237815,1,1,2020-09-27
136237815,10,6,2020-09-28
136237815,3,3,2020-10-04
136237815,3,1,2020-10-10
136237815,6,4,2020-10-11
136237815,9,5,2020-10-13
136237815,7,6,2020-10-14
136237815,9,5,2020-10-15
136237815,2,2,2020-10-16
136237815,2,0,2020-10-25
136243421,4,1,2020-09-09
136243421,15,11,2020-09-10
136243421,2,2,2020-09-11
136243421,9,4,2020-09-12
136243421,1,1,2020-09-17
136243421,6,4,2020-09-18
136243421,4,3,2020-09-19
136243421,15,8,2020-09-20
136243421,2,0,2020-09-22
136243421,17,12,2020-10-31
136243421,5,5,2020-11-04
136243421,21,6,2020-11-08
136243421,21,14,2020-11-09
136244099,4,2,2020-09-07
136244099,4,2,2020-09-08
136244099,6,2,2020-09-09
136244099,4,1,2020-09-10
136244099,2,0,2020-09-13
136244099,2,2,2020-09-16
136244099,10,6,2020-09-19
136244099,11,6,2020-09-20
136244099,4,1,2020-09-23
136244099,10,6,2020-09-24
136244099,1,1,2020-10-02
136244099,9,8,2020-10-14
136244099,16,13,2020-10-15
136244099,2,2,2020-10-16
136244099,3,2,2020-11-01
136244099,12,7,2020-11-02
136244099,1,1,2020-11-04
136244099,1,0,2020-11-10
136244099,3,1,2020-11-19
136244099,3,2,2020-11-24
136248383,5,3,2020-09-07
136248383,3,1,2020-09-13
136248383,1,1,2020-09-14
136248383,2,1,2020-09-15
136248383,11,9,2020-09-16
136248383,13,6,2020-09-17
136248383,6,3,2020-09-18
136248383,2,1,2020-09-19
136248383,4,1,2020-09-20
136248383,2,1,2020-09-24
136249090,5,5,2020-09-09
136249090,2,1,2020-09-10
136249090,9,4,2020-09-11
136249090,6,4,2020-09-13
136249090,5,2,2020-09-14
136249090,18,13,2020-09-15
136249090,5,2,2020-09-16
136249090,10,4,2020-09-19
136249090,8,2,2020-09-20
136249090,4,1,2020-09-21
136249090,1,0,2020-09-22
136249090,2,0,2020-09-23
136249090,1,1,2020-09-28
136249090,7,4,2020-10-05
136249090,3,1,2020-10-07
136249090,6,5,2020-10-08
136249090,4,4,2020-10-09
136249090,2,2,2020-10-12
136249090,3,1,2020-10-15
136249090,1,0,2020-10-16
136249090,1,1,2020-10-17
136249090,3,3,2020-10-19
136249090,2,1,2020-10-20
136249090,2,1,2020-10-23
136249090,13,10,2020-10-26
136249090,4,3,2020-10-27
136249090,2,0,2020-10-28
136249090,4,3,2020-10-29
136249090,9,6,2020-11-17
136249090,2,2,2020-11-18
136251458,1,1,2020-09-08
136251458,1,1,2020-09-10
136251458,5,3,2020-09-11
136251676,8,7,2020-09-07
136251676,7,7,2020-09-08
136251676,3,3,2020-09-09
136264768,1,1,2020-09-15
136279026,3,1,2020-10-20
136282154,1,0,2020-09-08
136282524,2,1,2020-09-08
136327679,4,2,2020-09-08
136327679,2,2,2020-09-09
136327679,3,2,2020-09-12
136328215,10,6,2020-09-09
136328215,8,5,2020-09-10
136328215,12,10,2020-09-16
136328215,14,11,2020-09-18
136328215,9,6,2020-09-22
136328215,5,4,2020-09-23
136328215,8,5,2020-09-26
136328215,12,6,2020-10-06
136328215,43,24,2020-11-29
136328215,22,14,2020-11-30
136333757,4,2,2020-09-20
136333757,1,1,2020-09-24
136333757,15,12,2020-09-25
136333757,2,1,2020-09-26
136333757,9,6,2020-09-27
136333757,8,5,2020-09-28
136333757,1,0,2020-09-29
136333757,10,6,2020-09-30
136333757,6,4,2020-10-01
136333757,11,9,2020-10-02
136333757,1,1,2020-10-03
136333757,1,1,2020-11-05
136340273,4,4,2020-09-10
136340273,2,2,2020-09-12
136340273,1,0,2020-09-13
136342601,13,9,2020-09-08
136342601,6,1,2020-09-09
136342601,6,3,2020-09-10
136356195,11,7,2020-09-22
136356195,5,4,2020-09-24
136356195,4,4,2020-11-09
136356195,3,0,2020-11-13
136356195,3,3,2020-11-25
136361060,5,4,2020-09-09
136361060,1,0,2020-10-26
136430230,2,1,2020-09-09
136430230,1,1,2020-09-12
136430230,1,1,2020-09-13
136430230,2,2,2020-09-14
136430230,3,3,2020-09-16
136430230,1,1,2020-09-17
136430230,7,5,2020-10-04
136430230,1,1,2020-10-17
136430230,5,3,2020-10-24
136475271,12,6,2020-09-16
136479857,62,43,2020-09-09
136479857,14,12,2020-09-10
136479857,8,6,2020-09-11
136479857,9,8,2020-09-12
136481739,5,5,2020-09-10
136481739,8,6,2020-09-11
136481739,6,6,2020-09-14
136481739,28,18,2020-09-15
136504774,3,3,2020-09-21
136504774,3,3,2020-09-25
136504774,1,1,2020-10-21
136505685,5,4,2020-09-22
136505685,2,1,2020-10-16
136505685,2,2,2020-10-17
136505685,3,3,2020-10-24
136509877,6,6,2020-09-20
136509877,3,3,2020-09-21
136509877,1,1,2020-09-22
136523913,4,3,2020-09-09
136574084,2,2,2020-09-25
136574084,4,3,2020-09-26
136574084,2,1,2020-10-12
136574084,2,1,2020-10-13
136576557,3,2,2020-09-12
136576557,3,3,2020-09-30
136576557,1,1,2020-10-02
136576557,5,3,2020-10-03
136576557,1,1,2020-10-05
136576557,3,2,2020-10-07
136576557,2,1,2020-10-08
136588253,2,0,2020-09-11
136588253,4,3,2020-09-14
136588253,2,0,2020-09-16
136588253,2,1,2020-09-17
136588253,12,11,2020-09-18
136588253,3,2,2020-09-19
136588253,2,1,2020-09-25
136588253,3,2,2020-10-02
136588253,2,1,2020-10-09
136594869,1,0,2020-09-16
136602317,1,0,2020-10-26
136602317,1,0,2020-11-02
136605564,7,5,2020-09-10
136605564,3,2,2020-09-11
136605564,1,0,2020-09-14
136605564,3,2,2020-09-15
136605564,2,2,2020-09-16
136605564,3,3,2020-09-18
136605564,6,2,2020-09-19
136605564,1,0,2020-09-20
136605564,7,6,2020-09-21
136605564,11,7,2020-09-22
136605564,2,2,2020-09-23
136605564,3,1,2020-09-24
136605564,3,1,2020-09-26
136605564,7,5,2020-09-27
136605564,4,3,2020-09-28
136605564,9,4,2020-09-29
136605564,7,3,2020-10-01
136605564,6,1,2020-10-02
136605564,8,3,2020-10-03
136605564,8,3,2020-10-04
136605564,10,8,2020-10-05
136605564,2,2,2020-10-06
136605564,1,1,2020-10-07
136605564,5,2,2020-10-08
136605564,2,1,2020-10-09
136605564,4,4,2020-10-10
136605564,1,1,2020-11-06
136605564,4,2,2020-11-09
136605564,9,4,2020-11-10
136628599,1,0,2020-09-10
136673944,2,0,2020-09-11
136673944,1,1,2020-09-12
136692890,1,1,2020-09-10
136693071,5,5,2020-10-05
136693071,1,1,2020-10-06
136693071,3,1,2020-10-11
136693071,10,5,2020-11-04
136693071,9,5,2020-11-07
136693071,1,1,2020-11-15
136693071,4,2,2020-11-19
136717399,2,1,2020-09-10
136717399,3,3,2020-09-11
136739429,2,1,2020-09-10
136781822,9,8,2020-09-13
136781822,2,1,2020-09-14
136784302,6,3,2020-09-12
